id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
3325,"Balluff BCS003K Capacitive Sensors For Object Detection, Range, 2...15 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS003K,BCS,BCS003K,,7974.45,Piece,Each,1,,,,,,,Series,D50,Thread (A),,Connection,"Cable, 2.00 m, PVC",Switching frequency,50 Hz,Range,2...15 mm,Sensitivity,Switching distance adjustable,Housing material,POM,Ambient temperature,(-30...60 Â°C),Operating voltage Ub,10...30 VDC,IP rating per IEC 60529,IP67,Dimension,50 x 10 mm,1714459153-Product-BCS003K.PNG,3318809755-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367228&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3326,"Balluff BCS003L Capacitive Sensors For Object Detection, Range, 2â€¦25 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS003L,BCS,BCS003L,,7772.25,Piece,Each,1,,,,,,,Series,D50,Thread (A),,Connection,"Connector, M8x1-Male, 3-pin",Switching frequency,50 Hz,Range,2...25 mm,Sensitivity,Switching distance adjustable,Housing material,POM,Ambient temperature,(-30...60 Â°C),Operating voltage Ub,10...30 VDC,IP rating per IEC 60529,IP65,Dimension,50 x 10 mm,1714459164-Product-BCS003L.PNG,6648312505-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367229&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3327,"Balluff BCS004K Capacitive Sensors For Object Detection, Range, 1â€¦20 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS004K,BCS,BCS004K,,9453.07,Piece,Each,1,,,,,,,Series,M30,Thread (A),M30x1.5,Connection,"Cable, 2.00 m, PUR",Switching frequency,100 Hz,Range,1...20 mm,Sensitivity,Switching distance adjustable,Housing material,PBT,Ambient temperature,(-30...70 Â°C),Operating voltage Ub,10...30 VDC,IP rating per IEC 60529,IP66,Dimension,30 x 82 mm,1714459182-Product-BCS004K.PNG,8788258660-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367256&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3328,"Balluff BCS004M Capacitive Sensors For Object Detection, Range, 1â€¦20 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS004M,BCS,BCS004M,,9301.42,Piece,Each,1,,,,,,,Series,M30,Thread (A),M30x1.5,Connection,"Connector, M12x1-Male, 4-pin",Switching frequency,100 Hz,Range,1...20 mm,Sensitivity,Switching distance adjustable,Housing material,PBT,Ambient temperature,(-30...70 Â°C),Operating voltage Ub,10...30 VDC,IP rating per IEC 60529,IP66,Dimension,30 x 87 mm,1714459195-Product-BCS004M.PNG,5847313466-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367258&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3329,"Balluff BCS00AU Capacitive Sensors For Object Detection, Range, 1â€¦4 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS00AU,BCS,BCS00AU,,16947.29,Piece,Each,1,,,,,,,Series,M12,Thread (A),M12x1,Connection,"Cable, 2.00 m, PUR",Switching frequency,100 Hz,Range,1...4 mm,Sensitivity,Switching distance adjustable,Housing material,PTFE,Ambient temperature,(-30...60 Â°C),Operating voltage Ub,12...35 VDC,IP rating per IEC 60529,IP65,Dimension,12 x 50 mm,1714459209-Product-BCS00AU.PNG,5497709533-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367048&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3330,"Balluff BCS00HK Capacitive Sensors For Object Detection, Range, 5.4â€¦6.6 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS00HK,BCS,BCS00HK,,16947.29,Piece,Each,1,,,,,,,Series,D22,Thread (A),,Connection,"Cable, 2.00 m, PUR",Switching frequency,100 Hz,Range,5.4...6.6 mm,Sensitivity,Switching distance adjustable,Housing material,1.4301 stainless steel,Ambient temperature,(-30...70 Â°C),Operating voltage Ub,12...30 VDC,IP rating per IEC 60529,IP64,Dimension,22 x 16 mm,1714459220-Product-BCS00HK.PNG,5898091006-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367032&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3331,"Balluff BCS00LK Capacitive Sensors For Object Detection, Range, 1â€¦8 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS00LK,BCS,BCS00LK,,10982.25,Piece,Each,1,,,,,,,Series,M18,Thread (A),M18x1,Connection,"Cable, 2.00 m, PUR",Switching frequency,100 Hz,Range,1...8 mm,Sensitivity,Switching distance adjustable,Housing material,1.4305 stainless steel,Ambient temperature,(-25...85 Â°C),Operating voltage Ub,10...30 VDC,IP rating per IEC 60529,IP67,Dimension,18 x 75.5 mm,1714459233-Product-BCS00LK.PNG,8326283675-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=186539&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3332,"Balluff BCS00LR Capacitive Sensors For Object Detection, Range, 1â€¦8 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS00LR,BCS,BCS00LR,,10982.25,Piece,Each,1,,,,,,,Series,M18,Thread (A),M18x1,Connection,"Cable, 2.00 m, PUR",Switching frequency,100 Hz,Range,1...8 mm,Sensitivity,Switching distance adjustable,Housing material,1.4305 stainless steel,Ambient temperature,(-25...85 Â°C),Operating voltage Ub,10...30 VDC,IP rating per IEC 60530,IP67,Dimension,18 x 75.5 mm,1714459245-Product-BCS00LR.PNG,5370331908-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=186571&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3333,"Balluff BCS00M2 Capacitive Sensors For Object Detection, Range, 1â€¦8 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS00M2,BCS,BCS00M2,,7974.45,Piece,Each,1,,,,,,,Series,M18,Thread (A),M18x1,Connection,"Cable, 2.00 m, PUR",Switching frequency,100 Hz,Range,1...8 mm,Sensitivity,Switching distance adjustable,Housing material,,Ambient temperature,(-25...85 Â°C),Operating voltage Ub,10...30 VDC,IP rating per IEC 60530,IP67,Dimension,18 x 75 mm,1714459261-Product-BCS00M2.PNG,2938247433-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=186625&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3334,"Balluff BCS00M4 Capacitive Sensors For Object Detection, Range, 1â€¦8 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Proximity Switches For Objection Detection,BCS00M4,BCS,BCS00M4,,10780.04,Piece,Each,1,,,,,,,Series,M18,Thread (A),M18x1,Connection,"Connector, M12x1-Male, 3-pin",Switching frequency,100 Hz,Range,1...8 mm,Sensitivity,Switching distance adjustable,Housing material,1.4305 stainless steel,Ambient temperature,(-25...85 Â°C),Operating voltage Ub,10...30 VDC,IP rating per IEC 60530,IP67,Dimension,18 x 88.5 mm,1714459272-Product-BCS00M4.PNG,3095323952-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=186635&con=en&ws=appoval,,,,,,,,1,1-2 Days,
