id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
11557,"Mitsubishi FR-E840-0016-4-60- Series- FR-E800, 0.75 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,0.75 Kw 3-Phase AC Drive,FR-E840-0016-4-60,FR-E800,FR-E840-0016-4-60,"44,250.00",19912.5,Piece,Each,1,"Mitsubishi FR-E840-0016-4-60- Series- FR-E800, 75 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723807329-Product-fr 12.PNG,8419910999-Mitsubishi-FR,,18%,,7 Days,,,108 mm,128 mm,129.5 mm,1.2 kg,1,8-10 Days,
11558,"Mitsubishi FR-E840-0026-4-60- Series- FR-E800, 1.5 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,1.5 Kw 3-Phase AC Drive,FR-E840-0026-4-60,FR-E800,FR-E840-0026-4-60,"50,500.00",22725,Piece,Each,1,"Mitsubishi FR-E840-0026-4-60- Series- FR-E800, 1.5 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723804859-Product-fr 9.PNG,6670491399-Mitsubishi-FR,,18%,,7 Days,,,108 mm,128 mm,129.5 mm,1.2 kg,1,8-10 Days,
11559,"Mitsubishi FR-E840-0040-4-60- Series- FR-E800, 2.2 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,2.2 Kw 3-Phase AC Drive,FR-E840-0040-4-60,FR-E800,FR-E840-0040-4-60,"56,200.00",25290,Piece,Each,1,"Mitsubishi FR-E840-0040-4-60- Series- FR-E800, 2.2 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723804980-Product-fr 10.PNG,4785921438-Mitsubishi-FR,,18%,,7 Days,,,108 mm,128 mm,135 mm,1.4 kg,1,8-10 Days,
11560,"Mitsubishi FR-E840-0060-4-60- Series- FR-E800, 3 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,3 Kw 3-Phase AC Drive,FR-E840-0060-4-60,FR-E800,FR-E840-0060-4-60,"63,200.00",28440,Piece,Each,1,"Mitsubishi FR-E840-0060-4-60- Series- FR-E800, 3 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723804980-Product-fr 10.PNG,4257295425-Mitsubishi-FR,,18%,,7 Days,,,140 mm,150 mm,135 mm,1.8 kg,1,8-10 Days,
11561,"Mitsubishi FR-E840-0095-4-60- Series- FR-E800, 5.5 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,5.5 Kw 3-Phase AC Drive,FR-E840-0095-4-60,FR-E800,FR-E840-0095-4-60,"69,450.00",31252.5,Piece,Each,1,"Mitsubishi FR-E840-0095-4-60- Series- FR-E800, 5 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723807185-Product-fr 11.PNG,4539782923-Mitsubishi-FR,,18%,,7 Days,,,140 mm,150 mm,135 mm,1.8 kg,1,8-10 Days,
11562,"Mitsubishi FR-E840-0120-4-60- Series- FR-E800, 7.5 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,7.5 Kw 3-Phase AC Drive,FR-E840-0120-4-60,FR-E800,FR-E840-0120-4-60,"76,350.00",34357.5,Piece,Each,1,"Mitsubishi FR-E840-0120-4-60- Series- FR-E800, 5 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723808799-Product-fr 13.PNG,7087215922-Mitsubishi-FR,,18%,,7 Days,,,220 mm,150 mm,147 mm,2.4 kg,1,8-10 Days,
11563,"Mitsubishi FR-E840-0170-4-60- Series- FR-E800, 11 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,11 Kw 3-Phase AC Drive,FR-E840-0170-4-60,FR-E800,FR-E840-0170-4-60,"98,900.00",44505,Piece,Each,1,"Mitsubishi FR-E840-0170-4-60- Series- FR-E800, 11 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723808799-Product-fr 13.PNG,5757978053-Mitsubishi-FR,,18%,,7 Days,,,220 mm,150 mm,147 mm,2.4 kg,1,8-10 Days,
11564,"Mitsubishi FR-E840-0230-4-60- Series- FR-E800, 15 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,15 Kw 3-Phase AC Drive,FR-E840-0230-4-60,FR-E800,FR-E840-0230-4-60,"1,12,400",50580,Piece,Each,1,"Mitsubishi FR-E840-0230-4-60- Series- FR-E800, 15 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723809068-Product-fr 14.PNG,5956347073-Mitsubishi-FR,,18%,,7 Days,,,220 mm,260 mm,147 mm,4.8 kg,1,8-10 Days,
11565,"Mitsubishi FR-E840-0300-4-60- Series- FR-E800, 18.5 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,18.5 Kw 3-Phase AC Drive,FR-E840-0300-4-60,FR-E800,FR-E840-0300-4-60,"1,21,900.00",54855,Piece,Each,1,"Mitsubishi FR-E840-0300-4-60- Series- FR-E800, 18.5 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723809068-Product-fr 14.PNG,7825668308-Mitsubishi-FR,,18%,,7 Days,,,220 mm,260 mm,190 mm,4.9 kg,1,8-10 Days,
11566,"Mitsubishi FR-E840-0380-4-60- Series- FR-E800, 22 Kw 3-Phase AC Drive, 480 V",Mitsubishi Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,22 Kw 3-Phase AC Drive,FR-E840-0380-4-60,FR-E800,FR-E840-0380-4-60,"1,56,900.00",70605,Piece,Each,1,"Mitsubishi FR-E840-0380-4-60- Series- FR-E800, 22 Kw 3-Phase AC Drive",,,,,,Phases,3,Program Memory,2K,Program Memory Unit,STEPS,Integrated Digital Inputs,7,Digital Outputs,2 Transistor,Digital Outputs,1 Relay,Ethernet Port,NO,Built-In Network,MODBUS-RTU,Frequency Range,0.2-590 Hz,Protection Class,IP20,USB,1 (MINI B),1723809271-Product-fr 15.PNG,3300477791-Mitsubishi-FR,,18%,,7 Days,,,220 mm,350 mm,190 mm,11 kg,1,8-10 Days,
