name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
"Oxygen Generator, PSA Medical Oxygen Gas Generator, Fully-Automatic",Reputed,Customized Product,Customized Gas Generator System,Oxygen Generator,PSA Medical Oxygen Gas Generator,,,,,,Piece,Each,1,"Oxygen Generator, PSA Medical Oxygen Gas Generator, Fully-Automatic",,,,,,Purity Of Oxygen,93+-3%,Air Compressor (kW),7.5 kW,Flow Rate(LPM)/(Nm3/hr),100 LPM / 6 Nm3/Hr,Purity Of Nitrogen,96%,Space Required (L*B*H),2000*1500*3000,Operating Temperature,45°C,Type Of Compressor,Lubricated Screw Air Compressor,Type Of Dryer,Refrigerated Type Air Dryer,Buffer Tank Size,2000 Liters,Filtration Stages,4 Stage,Automation Grade,Fully-Automatic,1719294118-Product-PSA Medical Oxygen Gas.PNG,,,18%,,,,,,,,,1,1-2 Days,
"Acrylic Rotameter, 200LPH Acrylic Rotameter",Reputed,Customized Product,Customized Gas Generator System,Acrylic Rotameter,200LPH Acrylic Rotameter,,,,,,Piece,Each,1,"Acrylic Rotameter, 200LPH Acrylic Rotameter",,,,,,Usage/Application,Industrial Use,Tube Body Construction,Acrylic,Range Ability,60000 LPH,Viscosity,100 cp,Pressure,10 Kg/cm2,Temperature,50°C,,,,,,,,,,,1719294133-Product-Acrylic Rotameter.PNG,,,18%,,,,,,,,,1,1-2 Days,
"Compressed Air Filter, Stainless Steel, Automatic",Reputed,Customized Product,Customized Gas Generator System,Compressed Air Filter,Compressed Air Filter,,,,,,Piece,Each,1,"Compressed Air Filter, Stainless Steel, Automatic",,,,,,Material,Stainless Steel,Compressor Type,Reciprocating Compressor,Max Flow,50 cfm,Filter Type,Air Filter,Max Pressure,150 psi,Max Temperature,80°C,Size,15NB to 100 NB,Usage,"To Filter Impurities From Atmospheric Air, Like Dust And Moisture & Oil",Automation Grade,Automatic,,,,,1719294144-Product-Compressed Air Filter.PNG,,,18%,,,,,,,,,1,1-2 Days,
"PSA Oxygen Generator, PSA Industrial Oxygen Gas Generator, Fully-Automatic",Reputed,Customized Product,Customized Gas Generator System,PSA Oxygen Generator,PSA Industrial Oxygen Gas Generator,,,,,,Piece,Each,1,"PSA Oxygen Generator, PSA Industrial Oxygen Gas Generator, Fully-Automatic",,,,,,Air Compressor (kW),45 kW,Purity Of Oxygen,93+-3%,Flow Rate(LPM)/(Nm3/hr),3 Nm3/Hr - 50 Nm3/Hr,Purity Of Nitrogen,90%,Application,Industrial,Outlet/Discharge Pressure,5 Bar (g),Type Of Compressor,Lubricated Screw Air Compressor,Type of Dryer,Refrigerated Type Air Dryer,Buffer Tank Size,2000 Liters,Space Required (L*B*H),3000*2000*3000,Operating Temperature,45°C,1719294202-Product-PSA Industrial Oxygen Gas.PNG,,,18%,,,,,,,,,1,1-2 Days,
"Oxygen Analyzer, Oxygen Gas Analyzer, Semi-Automatic",Reputed,Customized Product,Customized Gas Generator System,Oxygen Analyzer,Oxygen Gas Analyzer,,,,,,Piece,Each,1,"Oxygen Analyzer, Semi-Automatic",,,,,,Usage/Application,"Air, Nitrogen Gas, Oxygen Gas",Power Supply,220V AC,Automation Grade,Semi-Automatic,Weight,1Kg,Temperature,60°C,,,,,,,,,,,,,1719294216-Product-Oxygen Gas Analyzer.PNG,,,18%,,,,,,,,,1,1-2 Days,
"Nitrogen Gas Generators, Industrial, Automatic",Reputed,Customized Product,Customized Gas Generator System,Nitrogen Gas Generators,PSA Nitrogen Gas Generator,,,,,,Piece,Each,1,"Nitrogen Gas Generators, Industrial, Automatic",,,,,,Flow Rate(LPM)/(Nm3/hr),3 Nm3/Hr To 1000 Nm3/Hr,Automation Grade,Automatic,Purity Of Nitrogen,99%,Application,Industrial,Type of Plant,Generator,Power Supply / Consumption,414 V,Frequency,50 Hz,,,,,,,,,1719294236-Product-PSA Nitrogen Gas Generator.PNG,,,18%,,,,,,,,,1,1-2 Days,
"Pressure Vessel, Air Receiver Pressure Vessels, Industries, Automatic",Reputed,Customized Product,Customized Gas Generator System,Pressure Vessel,Air Receiver Pressure Vessels,,,,,,Piece,Each,1,"Pressure Vessel, Air Receiver Pressure Vessels, Industries, Automatic",,,,,,Pressure Rating(psi),250,Max Design Pressure,20 Bar,Material,MS,Tank Orientation,Vertical,Grade,Automatic,Storage Material,"Air, Nitrogen Gas & Oxygen Gas",Usage/Application,Industries,Capacity Range,1 KL - 100 KL,Maximum Pressure,50 Bar,Capacity,10000 L,Storage Capacity,5000 L,1719294272-Product-Air Receiver Pressure Vessels.PNG,,,18%,,,,,,,,,1,1-2 Days,
"Air Filter Element, Compressor Air Filter Element, Pre Filter",Reputed,Customized Product,Customized Gas Generator System,Air Filter Element,Compressor Air Filter Element,,,,,,Piece,Each,1,"Air Filter Element, Compressor Air Filter Element, Pre Filter",,,,,,Element Type,Cartridge,Filtration Grade,Pre Filter,Pre Filter,200 cfm,Size,900 mm,Inner Diameter,8.66 Inch,Max Pressure,250 psi,Micron Ratings,0.01 Micron,,,,,,,,,1719294290-Product-Compressor Air Filter Element.PNG,,,18%,,,,,,,,,1,1-2 Days,
"Ammonia Cracking Units, Automatic Ammonia Cracker Unit, Single Phase, Automatic",Reputed,Customized Product,Customized Gas Generator System,Ammonia Cracking Units,Automatic Ammonia Cracker Unit,,,,,,Piece,Each,1,"Ammonia Cracking Units, Automatic Ammonia Cracker Unit, Single Phase, Automatic",,,,,,Capacity,100 m/hr,Dew Point,(-70 )deg cent,Phase,Single Phase,Voltage,440V,Frequency,60 Hz,,,,,,,,,,,,,1719294321-Product-Ammonia Cracker unit.PNG,,,18%,,,,,,,,,1,1-2 Days,
"Hydrogen Gas Generator, Industries, Automatic",Reputed,Customized Product,Customized Gas Generator System,Hydrogen Gas Generator,PSA Hydrogen Gas Generators,,,,,,Piece,Each,1,"Hydrogen Gas Generator, Industries, Automatic",,,,,,Automation Grade,Automatic,Generator Type,PSA Hydrogen,Frequency,50 Hz,Usage/Application,Industries,Type Of Sterilizer,Cracked Ammonia Based,Material,MS,Purity Of Hydrogen,90-96 %,,,,,,,,,1719294341-Product-PSA Hydrogen Gas Generators.PNG,,,18%,,,,,,,,,1,1-2 Days,
