id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
1063,"Balluff, BES03JH-Inductive Ring and Tube Sensors, Range 25.1mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Ring and Tube Sensors,BES03JH,BES,BES03JH,,27436.66,Piece,Piece,1,"Balluff, BES03JH-Inductive Ring and Tube Sensors, Range 25.1mm, PNP (NO)",,,,,,Dimension,60 x 35 x 20 mm,Style,block style,Range,25.1mm,Target size min.,Ball D = 4 mm,Switching output,PNP normally open (NO),Switching frequency,16 Hz,Housing material,Plastic,Material sensing surface,Plastic,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-25-70 deg C),1712292432-Product-Screenshot 2024-04-05 101559.png,1802706743-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=170884&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1064,"Balluff, BES03JA-Inductive Ring and Tube Sensors, Range 10.1mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Ring and Tube Sensors,BES03JA,BES,BES03JA,,27436.66,Piece,Each,1,"Balluff, BES03JA-Inductive Ring and Tube Sensors, Range 10.1mm, PNP (NO)",,,,,,Dimension,60 x 35 x 20 mm,Style,block style,Range,10.1mm,Target size min.,Ball D = 2 mm,Switching output,PNP normally open (NO),Switching frequency,16 Hz,Housing material,Plastic,Material sensing surface,Plastic,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-25-70 deg C),1712292552-Product-Screenshot 2024-04-05 101900.png,6288548641-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=170882&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1065,"Balluff, BES02TY-Inductive Ring and Tube Sensors, Range 45mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Ring and Tube Sensors,BES02TY,BES,BES02TY,,36674.87,Piece,Each,1,"Balluff, BES02TY-Inductive Ring and Tube Sensors, Range 45mm, PNP (NO)",,,,,,Dimension,115 x 80 x 30 mm,Style,block style,Range,45mm,Target size min.,,Switching output,PNP normally open (NO),Switching frequency,,Housing material,Plastic,Material sensing surface,Plastic,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-25-70 deg C),1712292644-Product-Screenshot 2024-04-05 102029.png,4012483323-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=123389&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1066,"Balluff, BES0429-Inductive Ring and Tube Sensors, Range 16mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Ring and Tube Sensors,BES0429,BES,BES0429,,16226.88,Piece,Each,1,"Balluff, BES0429-Inductive Ring and Tube Sensors, Range 16mm, PNP (NO)",,,,,,Dimension,78.5 x 17 x 11.9 mm,Style,block style,Range,16 mm,Target size min.,M3x5 screw,Switching output,PNP normally open (NO),Switching frequency,10 Hz,Housing material,PA 6.6,Material sensing surface,,Connection,"Cable with connector, M12x1-Male, 4-pin, 0.10 m, PUR",Operating voltage Ub,10...30 VDC,Ambient temperature,(-25-70 deg C),1712292697-Product-Screenshot 2024-04-05 102128.png,3461431454-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=188830&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1067,"Balluff, BES03JC-Inductive Ring and Tube Sensors, Range 15.1mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Ring and Tube Sensors,BES03JC,BES,BES03JC,,27436.65,Piece,Each,1,"Balluff, BES03JC-Inductive Ring and Tube Sensors, Range 15.1mm, PNP (NO)",,,,,,Dimension,60 x 35 x 20 mm,Style,block style,Range,15.1mm,Target size min.,Ball D = 3 mm,Switching output,PNP normally open (NO),Switching frequency,16 Hz,Housing material,Plastic,Material sensing surface,Plastic,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-25-70 deg C),1712292733-Product-Screenshot 2024-04-05 102201.png,6522770943-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=170883&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1068,"Balluff, BES0428-Inductive Ring and Tube Sensors, Range 16mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Ring and Tube Sensors,BES0428,BES,BES0428,,16226.88,Piece,Each,1,"Balluff, BES0428-Inductive Ring and Tube Sensors, Range 16mm, PNP (NO)",,,,,,Dimension,78.5 x 17 x 11.9 mm,Style,block style,Range,16 mmmm,Target size min.,M3x5 screw,Switching output,PNP normally open (NO),Switching frequency,10 Hz,Housing material,PA 6.6,Material sensing surface,,Connection,"Connector, M8x1-Male, 3-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-25-70 deg C),1712292769-Product-Screenshot 2024-04-05 102238.png,5290876538-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=188829&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1069,"Balluff, BES02TW-Inductive Ring and Tube Sensors, Range 25mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Ring and Tube Sensors,BES02TW,BES,BES02TW,,36674.87,Piece,Each,1,"Balluff, BES02TW-Inductive Ring and Tube Sensors, Range 25mm, PNP (NO)",,,,,,Dimension,80 x 45 x 20 mm,Style,block style,Range,25mm,Target size min.,Ball D = 4 mm,Switching output,PNP normally open (NO),Switching frequency,,Housing material,Plastic,Material sensing surface,Plastic,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-25-70 deg C),1712292804-Product-Screenshot 2024-04-05 102314.png,2469245831-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=8329&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
2316,"Balluff BES05M4- Inductive Sensors For Hazardous Areas, Range 5 mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Sensors For Hazardous Areas,BES05M4,BES,BES05M4,,13396.07,Piece,Each,1,"Balluff BES05M4- Inductive Sensors For Hazardous Areas, Range 5 mm, PNP (NO)",,,,,,Dimension,18 x 57 mm,Style,M18x1,Installation,For Flush Mounting,Range,5 mm,Installation,PNP Normally Open (NO),Switching Frequency,180 Hz,Housing Material,Stainless Steel,Material Sensing Surface,Stainless steel,Connection,"Cable, 2 m, PUR",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-10~60 deg C),1713346164-Product-BES05M4.PNG,1292796935-Balluff-BES05,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=260893&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
2317,"Bballuff ES05NH- Inductive Sensors For Hazardous Areas, Range 5 mm, Interface NAMUR",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Sensors For Hazardous Areas,BES05NH,BES,BES05NH,,16820.9,Piece,Each,1,"Bballuff ES05NH- Inductive Sensors For Hazardous Areas, Range 5 mm, Interface NAMUR",,,,,,Dimension,18 x 67 mm,Style,M18x1,Installation,For Flush Mounting,Range,5 mm,Interface,NAMUR,Switching Frequency,,Housing Material,Stainless Steel,Material Sensing Surface,PEEK,Connection,"Cable, FEP",Operating Voltage Ub,7.7...9 VDC,Ambient Temperature,(-20~60 deg C),1713346186-Product-BES05NH.PNG,5372594507-Bballuff-ES05,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=263877&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
2318,"Balluff BES0300- Inductive Sensors For Hazardous Areas, Range 35 mm, Interface NAMUR",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Sensors For Hazardous Areas,BES0300,BES,BES0300,,8328.31,Piece,Each,1,"Balluff BES0300- Inductive Sensors For Hazardous Areas, Range 35 mm, Interface NAMUR",,,,,,Dimension,40 x 40 x 66 mm,Style,40x40,Installation,Non-Flush,Range,35 mm,Interface,NAMUR,Switching Frequency,100 Hz,Housing Material,PPE,Material Sensing Surface,"PPE, PPS",Connection,"Connector, M12x1-Male, 5-pin",Operating Voltage Ub,7.7...9 VDC,Ambient Temperature,(-20~70 deg C),1713346205-Product-BES0300.PNG,6553585923-Balluff-BES03,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=274643&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
