id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
7771,"Suzuki DF2.5S-Single Cylinder - 4 Stroke (OHV), 2.5hp, 68cc",Suzuki,Customized Product,Engine,Single Cylinder,Single Cylinder - 4 Stroke (OHV),DF2.5S,,DF2.5S,,,Piece,Each,1,"Suzuki DF2.5S-Single Cylinder - 4 Stroke (OHV), 2.5hp, 68cc",,,,,,Engine Power,2.5hp,Displacement,68cc,Range,Up to 40 hp,Phase,Petrol,Fuel Tank,Internal,,,,,,,,,,,,,1721124920-Product-DF2.5S.PNG,6670778617-Saimax-DF2.5S,,18%,,,,,,,,,,,
7772,"Suzuki DF6AL-Single Cylinder - 4 Stroke (OHV), 6hp, 138cc",Suzuki,Customized Product,Engine,Single Cylinder,Single Cylinder - 4 Stroke (OHV),DF6AL,,DF6AL,,,Piece,Each,1,"Suzuki DF6AL-Single Cylinder - 4 Stroke (OHV), 6hp, 138cc",,,,,,Engine Power,6hp,Displacement,138cc,Range,Up to 40 hp,Phase,Petrol,Fuel Tank,Internal,,,,,,,,,,,,,1721124932-Product-DF6AL.PNG,1685830082-Saimax-DF6AL,,18%,,,,,,,,,,,
7773,"Suzuki DF9.9AL-Single Cylinder - 4 Stroke (OHV), 9.9hp, 208cc",Suzuki,Customized Product,Engine,Single Cylinder,Single Cylinder - 4 Stroke (OHV),DF9.9AL,,DF9.9AL,,,Piece,Each,1,"Suzuki DF9.9AL-Single Cylinder - 4 Stroke (OHV), 9.9hp, 208cc",,,,,,Engine Power,9.9hp,Displacement,208cc,Range,Up to 40 hp,Fuel Tank,External,Shaft Length,20 inch(Long),Fuel Type,Petrol,Gear Ratio,2.08 : 1,Bore x Stroke,60.4 x 57 mm,Fuel Tank Capacity,3 gallons,Starting Method,Manual & Electric,,,1721124944-Product-DF9.9AL.PNG,8570881392-Saimax-DF9.9A,,18%,,,,,,,,,,,
7774,"Suzuki DF20AL-Single Cylinder - 4 Stroke (OHV), 20hp, 327cc",Suzuki,Customized Product,Engine,Single Cylinder,Single Cylinder - 4 Stroke (OHV),DF20AL,,DF20AL,,,Piece,Each,1,"Suzuki DF20AL-Single Cylinder - 4 Stroke (OHV), 20hp, 327cc",,,,,,Engine Power,20hp,Displacement,327cc,Range,Up to 40 hp,,,,,,,,,,,,,,,,,1721124954-Product-DF20AL.PNG,9893194228-Saimax-DF20AL,,18%,,,,,,,,,,,
7775,"Honda BF6 DK2-Single Cylinder - 4 Stroke (OHV), 6hp, 127cc",Honda,Customized Product,Engine,Single Cylinder,Single Cylinder - 4 Stroke (OHV),BF6 DK2,,BF6 DK2,,,Piece,Each,1,"Honda BF6 DK2-Single Cylinder - 4 Stroke (OHV), 6hp, 127cc",,,,,,Engine Power,6hp,Displacement,127cc,Range,Up to 250 hp,Fuel Type,Petrol,,,,,,,,,,,,,,,1721124963-Product-BF6 DK2.PNG,5122937187-Saimax-BF6-DK,,18%,,,,,,,,,,,
7776,"Honda BF10 DK2-Twin Cylinder - 4 Stroke (OHV), 10hp, 222cc",Honda,Customized Product,Engine,Single Cylinder,Twin Cylinder - 4 Stroke (OHV),BF10 DK2,,BF10 DK2,,,Piece,Each,1,"Honda BF10 DK2-Twin Cylinder - 4 Stroke (OHV), 10hp, 222cc",,,,,,Engine Power,10hp,Displacement,222cc,Range,Up to 250 hp,Engine Rpm,6000 RPM,Cooling System,Forced Water Circulation by Impeller Pump with Thermostat,Fuel Tank Capacity,Plastic Tank 12 Liter,Gear Case Oil Capacity,0.285 Liter,Oil Capacity,1.0 Liter (at Oil Hange 1.3 Liter),Fuel Pump,Mechanical Plunger Type,Bore X Stroke,58 x 42 mm (2.3 x 1.7 in ),,,1721125219-Product-BF10 DK2.PNG,9605703968-Saimax-BF10-D,,18%,,,,,,,,,,,
7777,"Honda BF20 DK2-Twin Cylinder - 4 Stroke (OHC), 20hp, 350cc",Honda,Customized Product,Engine,Single Cylinder,Twin Cylinder - 4 Stroke (OHC),BF20 DK2,,BF20 DK2,,,Piece,Each,1,"Honda BF20 DK2-Twin Cylinder - 4 Stroke (OHC), 20hp, 350cc",,,,,,Engine Power,20hp,Displacement,350cc,Range,Up to 250 hp,Bore & Stroke,59 mm x 64 mm (2.3 x 2.5 inches),Full Throttle RPM Range,"5,000-6,000 RPM",Rated Power,"20 HP @ 5,500 RPM",Cooling System,Water Cooled,Fuel Delivery,1 Carburetor,,,,,,,1721125003-Product-BF20 DK2.PNG,5930770771-Saimax-BF20-D,,18%,,,,,,,,,,,
7778,"Honda BF40 DK4-3-Cylinder - 4 Stroke (SOHC), 40hp, 327cc",Honda,Customized Product,Engine,Single Cylinder,3-Cylinder - 4 Stroke (SOHC),BF40 DK4,,BF40 DK4,,,Piece,Each,1,"Honda BF40 DK4-3-Cylinder - 4 Stroke (SOHC), 40hp, 327cc",,,,,,Engine Power,40hp,Displacement,327cc,Range,Up to 250 hp,Cooling System,Water Cooled,Weight,97 Kg,Material,Mild Steel,Cylinder,3 Cylinder,Bore And Stroke,70 mm x 70 mm,Full Throttle RPM,6000 RPM,Fuel Delivery,Programmed Fuel Injection,Exhaust,Through Hub,1721125013-Product-BF40 DK4.PNG,4405689084-Saimax-BF40-D,,18%,,,,,,,,,,,
7779,"Yamaha F6CMHL-Single Cylinder - 4 Stroke (OHV), 6hp, 139cc",Yamaha,Customized Product,Engine,Single Cylinder,Single Cylinder - 4 Stroke (OHV),F6CMHL,,F6CMHL,,,Piece,Each,1,"Yamaha F6CMHL-Single Cylinder - 4 Stroke (OHV), 6hp, 139cc",,,,,,Engine Power,6hp,Displacement,139cc,Range,Up to 40 hp,Engine Type,"OHV, 1-cylinder",Bore x Stroke [mm],(62.0 x 46.0) mm,Fuel Induction System,Carburetor,Engine Transom Height[mm (inch)],"S: 435 (17.2), L: 562 (22.2)",Dry Weight,(27-28) kg,Starting System,Manual Starter,Controls,Tiller Handle,Lubrication System,Wet Sump,1721125051-Product-F6CMHL.PNG,4987402786-Saimax-F6CMHL,,18%,,,,,,,,,,,
7780,"Yamaha F9.9JMHL-Twin Cylinder - 4 Stroke (OHV), 9.9hp, 212cc",Yamaha,Customized Product,Engine,Single Cylinder,Twin Cylinder - 4 Stroke (OHV),F9.9JMHL,,F9.9JMHL,,,Piece,Each,1,"Yamaha F9.9JMHL-Twin Cylinder - 4 Stroke (OHV), 9.9hp, 212cc",,,,,,Engine Power,9.9hp,Displacement,212cc,Range,Up to 40 hp,Idling Speed,1050 Â± 50 r/min,Fuel consumption,3.9 l/h @5500 r/min,Bore Ã— Stroke,56.0 Ã— 43.0 mm,Compression ratio,9.4 :1,Starting Enrichment,Manual Choke,Fuel Induction System,1 Carburetor,Lubrication System,Wet Sump,,,1721125063-Product-F9.9JMHL.PNG,1972388386-Saimax-F9.9JM,,18%,,,,,,,,,,,
