id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
3309,"Balluff BOS029E Diffuse Sensor With Background Suppression, Range 100 mm",Balluff,Sensors,Photoelectric Sensors,Diffuse Sensor,Diffuse Sensor With Background Suppression,BOS029E,BOS,BOS029E,,2911.7,Piece,Each,1,,,,,,,Series,R81K,Dimension,15 x 48.9 x 31 mm,Interface,PNP Normally open (NO),Principle of operation,Photoelectric sensor,Principle of optical operation,Triangulation,Light type,LED Red light,Range,100 mm,Connection,"M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Material sensing surface,PMMA,Housing material,ABS PMMA,1714458951-Product-BOS029E.PNG,9686575459-Balluff-BOS02,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=283449&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3365,"Balluff BCS001F- Capacitive Sensor Heads For Amplifiers, Range 1...10 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS001F,BCS,BCS001F,,12877.92,Piece,Each,1,,,,,,,Dimension,22 x 4 mm,Series,D22,Installation,For Flush Mounting,Connection,"Cable With Connector, Special connector-Special connector, 2.00 m, PUR",Interface,Special Interface,Range,1...10 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-30...80 Â°C),IP Rating per IEC 60529,IP66,,,1714459983-Product-BCS001F.PNG,1669886621-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=216149&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3366,"Balluff BCS001E- Capacitive Sensor Heads For Amplifiers, Range 1...5 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS001E,BCS,BCS001E,,14419.73,Piece,Each,1,,,,,,,Dimension,18 x 10 mm,Series,D18,Installation,For Flush Mounting,Connection,"Cable With Connector, Special Connector-Special connector, 2.00 m, PUR",Interface,Special Interface,Range,1...5 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-30...80 Â°C),IP Rating per IEC 60529,IP66,,,1714459994-Product-BCS001E.PNG,5534385129-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367173&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3367,"Balluff BCS0010- Capacitive Sensor Heads For Amplifiers, Range 0.1...1 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS0010,BCS,BCS0010,,15961.54,Piece,Each,1,,,,,,,Dimension,4 x 29 mm,Series,G04,Installation,For Flush Mounting,Connection,"Cable with Connector, Snap-In IP40, Binder 719-Female, 2.00 m, PUR",Interface,Special Interface,Range,0.1...1 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-10...70 Â°C),IP Rating per IEC 60529,IP67,,,1714460006-Product-BCS0010.PNG,9440647253-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367161&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3368,"Balluff BCS0011- Capacitive Sensor Heads For Amplifiers, Range 0.1...1 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS0011,BCS,BCS0011,,14419.73,Piece,Each,1,,,,,,,Dimension,5 x 29 mm,Series,M05,Installation,For Flush Mounting,Connection,"Cable With Connector, Snap-In IP40, Binder 719-Female, 2.00 m, PUR",Interface,Special Interface,Range,0.1...1 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-10...70 Â°C),IP Rating per IEC 60529,IP67,Thread (A),M5x0.5,1714460017-Product-BCS0011.PNG,4882763040-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367162&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3369,"Balluff BCS0012- Capacitive Sensor Heads For Amplifiers, Range 0.1...1.5 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS0012,BCS,BCS0012,,15114.81,Piece,Each,1,,,,,,,Dimension,6.5 x 18 mm,Series,G06,Installation,For Flush Mounting,Connection,"Cable With Connector, Special Connector-Special Connector, 2.00 m, PUR",Interface,Special Interface,Range,0.1...1.5 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-30...80 Â°C),IP Rating per IEC 60529,IP67,,,1714460028-Product-BCS0012.PNG,9690924812-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=216001&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3370,"Balluff BCS0016- Capacitive Sensor Heads For Amplifiers, Range 0.1...4 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS0016,BCS,BCS0016,,11411.93,Piece,Each,1,,,,,,,Dimension,10 x 20 mm,Series,G10,Installation,For Flush Mounting,Connection,"Cable With Connector, Special Connector-Special Connector, 2.00 m, PUR",Interface,Special Interface,Range,0.1...4 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-30...80 Â°C),IP Rating per IEC 60529,IP67,,,1714460040-Product-BCS0016.PNG,4627724762-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=216113&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3371,"Balluff BCS001C- Capacitive Sensor Heads For Amplifiers, Range 1...5 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS001C,BCS,BCS001C,,14419.73,Piece,Each,1,,,,,,,Dimension,18 x 4 mm,Series,D18,Installation,For Flush Mounting,Connection,"Cable With Connector, Special Connector-Special Connector, 2.00 m, PUR",Interface,Special Interface,Range,1...5 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-30...80 Â°C),IP Rating per IEC 60529,IP66,,,1714460060-Product-BCS001C.PNG,2854005729-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367172&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3372,"Balluff BCS001J- Capacitive Sensor Heads For Amplifiers, Range 1...15 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS001J,BCS,BCS001J,,10628.39,Piece,Each,1,,,,,,,Dimension,30 x 4 mm,Series,D30,Installation,For Flush Mounting,Connection,"Cable With Connector, Special Connector-Special Connector, 2.00 m, PUR",Interface,Special Interface,Range,1...15 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-30...80 Â°C),IP Rating per IEC 60529,IP66,,,1714460072-Product-BCS001J.PNG,9046474168-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=367176&con=en&ws=appoval,,,,,,,,1,1-2 Days,
3373,"Balluff BCS0015- Capacitive Sensor Heads For Amplifiers, Range 0.1...3 mm",Balluff,Sensors,Proximity Sensors,Capacitive Sensor,Capacitive Sensor Heads For Amplifiers,BCS0015,BCS,BCS0015,,15114.81,Piece,Each,1,,,,,,,Dimension,8 x 28 mm,Series,M08,Installation,Non-Flush,Connection,"Cable With Connector, Special Connector-Special Connector, 2.00 m, PUR",Interface,Special Interface,Range,0.1...3 mm,Sensitivity,Adjustable On Base Unit,Ambient Temperature,1.4301 Stainless Steel,Ambient Temperature,(-30...80 Â°C),IP Rating per IEC 60529,IP67,Thread (A),M8x1,1714460081-Product-BCS0015.PNG,8939880517-Balluff-BCS00,85369090,18%,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://publications.balluff.com/pdfengine/pdf?type=pdb&id=216116&con=en&ws=appoval,,,,,,,,1,1-2 Days,
